ASN,Time,GT,CC
41900,12:00-13:00,0,0
42298,12:00-13:00,0,0
42825,12:00-13:00,0,0
42863,12:00-13:00,0,0
43234,12:00-13:00,0,0
43447,12:00-13:00,0,0
44034,12:00-13:00,0,0
44038,12:00-13:00,0,0
44957,12:00-13:00,0,0
45543,12:00-13:00,0,0
45609,12:00-13:00,0,0
